Customer ID,Recency,Frequency,Monetary,Group
16861.0,59,5,924.48,Old Top Customers
16862.0,546,4,662.33,Old Infrequent
16863.0,28,3,812.82,New Customers
16864.0,433,2,409.25,Old Infrequent
16865.0,401,1,130.95,Old Infrequent
16866.0,140,3,207.74,Old Infrequent
16867.0,689,1,76.74,Old Infrequent
16868.0,393,3,384.56,Old Infrequent
16869.0,22,4,797.32,New Customers
16870.0,468,1,450.16,Old Infrequent
16871.0,21,6,2761.49,New Customers
16872.0,76,6,1213.13,Old Top Customers
16873.0,4,12,14547.03,Top Customers
16874.0,378,1,209.89,Old Infrequent
16875.0,63,11,4053.2,Old Top Customers
16876.0,403,1,136.01,Old Infrequent
16877.0,11,6,846.62,Top Customers
16880.0,30,8,1813.21,Old Top Customers
16881.0,66,1,432.0,New Customers
16882.0,66,3,705.12,New Customers
16883.0,186,19,2236.11,Old Top Customers
16884.0,37,4,1070.97,New Customers
16885.0,14,4,683.35,New Customers
16887.0,34,3,658.17,New Customers
16888.0,400,3,434.2,Old Infrequent
16889.0,194,6,2526.65,Old Top Customers
16890.0,476,3,277.91,Old Infrequent
16891.0,1,11,1727.94,Top Customers
16892.0,0,7,726.05,Top Customers
16893.0,366,2,249.47,Old Infrequent
16894.0,501,3,1265.26,Old Infrequent
16895.0,64,5,1102.9,Old Top Customers
16896.0,554,1,103.95,Old Infrequent
16897.0,298,2,213.03,Old Infrequent
16898.0,25,5,820.86,New Customers
16899.0,7,8,1695.77,Top Customers
16900.0,11,3,869.74,New Customers
16901.0,728,1,204.26,Old Infrequent
16902.0,115,1,1706.88,Old Infrequent
16903.0,28,3,1009.45,New Customers
16904.0,3,20,4656.56,Top Customers
16905.0,4,17,4674.62,Top Customers
16906.0,81,7,1394.67,Old Top Customers
16907.0,28,9,1470.89,Old Top Customers
16908.0,721,1,153.59,Old Infrequent
16909.0,63,1,364.14,New Customers
16910.0,3,8,1508.96,Top Customers
16911.0,626,2,251.35,Old Infrequent
16912.0,22,15,4413.8,Top Customers
16913.0,289,3,423.91,Old Infrequent
16914.0,35,1,183.76,New Customers
16915.0,8,11,1543.18,Top Customers
16916.0,23,4,896.12,New Customers
16917.0,276,2,1842.93,Old Infrequent
16918.0,49,16,3131.31,Old Top Customers
16919.0,155,23,4824.81,Old Top Customers
16920.0,410,1,355.45,Old Infrequent
16921.0,60,3,409.21,New Customers
16922.0,572,1,611.08,Old Infrequent
16923.0,11,32,12572.15,Top Customers
16924.0,20,3,722.64,New Customers
16925.0,539,1,125.65,Old Infrequent
16926.0,370,5,1158.66,Old Top Customers
16927.0,115,3,543.05,Old Top Customers
16928.0,79,26,3678.43,Old Top Customers
16929.0,3,7,1295.39,Top Customers
16930.0,25,3,372.99,New Customers
16931.0,4,23,5032.22,Top Customers
16932.0,52,3,412.55,New Customers
16933.0,0,9,3017.65,Top Customers
16934.0,54,6,2062.89,Old Top Customers
16935.0,381,3,530.86,Old Infrequent
16936.0,25,2,548.29,New Customers
16937.0,498,1,196.25,Old Infrequent
16938.0,8,9,6162.11,Top Customers
16939.0,488,3,433.85,Old Infrequent
16940.0,51,8,6245.41,Old Top Customers
16941.0,611,1,33.0,Old Infrequent
16942.0,12,9,1878.51,Top Customers
16943.0,211,3,816.73,Old Infrequent
16944.0,609,1,101.36,Old Infrequent
16945.0,21,33,8394.16,Top Customers
16946.0,382,5,1199.54,Old Top Customers
16947.0,235,4,896.73,Old Top Customers
16948.0,138,7,868.77,Old Top Customers
16949.0,3,6,1161.27,Top Customers
16950.0,56,10,3482.59,Old Top Customers
16951.0,122,3,1262.75,Old Top Customers
16952.0,108,5,795.83,Old Top Customers
16953.0,29,1,20.8,New Customers
16954.0,0,20,6037.33,Top Customers
16955.0,184,6,1072.06,Old Top Customers
16956.0,8,1,292.34,New Customers
16957.0,238,2,416.64,Old Infrequent
16958.0,434,1,778.49,Old Infrequent
16959.0,86,1,117.35,Old Infrequent
16960.0,38,8,1967.48,Old Top Customers
16961.0,115,3,773.01,Old Top Customers
16962.0,409,1,251.04,Old Infrequent
16963.0,186,1,110.55,Old Infrequent
16964.0,732,2,207.85,Old Infrequent
16965.0,226,1,192.07,Old Infrequent
16966.0,7,7,2148.97,Top Customers
16967.0,188,1,319.02,Old Infrequent
16968.0,3,2,439.43,New Customers
16969.0,38,3,650.41,New Customers
16970.0,625,1,71.4,Old Infrequent
16971.0,37,1,357.21,New Customers
16972.0,382,2,749.0,Old Infrequent
16973.0,385,1,127.0,Old Infrequent
16974.0,522,2,365.5,Old Infrequent
16975.0,413,3,902.42,Old Infrequent
16976.0,266,1,251.52,Old Infrequent
16977.0,394,4,496.0,Old Infrequent
16978.0,77,3,768.88,Old Top Customers
16979.0,3,9,2787.09,Top Customers
16980.0,254,3,1422.83,Old Infrequent
16982.0,60,1,384.06,New Customers
16983.0,12,11,3479.48,Top Customers
16984.0,77,9,10196.4,Old Top Customers
16985.0,16,23,10170.76,Top Customers
16986.0,29,8,3174.05,Old Top Customers
16987.0,2,11,2487.55,Top Customers
16988.0,4,2,382.67,New Customers
16989.0,6,6,1133.25,Top Customers
16990.0,218,2,344.0,Old Infrequent
16991.0,420,1,1041.21,Old Infrequent
16992.0,10,13,5460.1,Top Customers
16993.0,462,2,1688.15,Old Infrequent
16996.0,29,9,2044.16,Old Top Customers
16997.0,287,3,702.0,Old Infrequent
16998.0,149,5,394.5,Old Top Customers
16999.0,22,2,484.82,New Customers
17000.0,395,2,406.3,Old Infrequent
17001.0,0,19,6640.8,Top Customers
17002.0,72,7,2565.6,Old Top Customers
17003.0,401,4,807.21,Old Infrequent
17004.0,45,4,2324.36,Old Top Customers
17005.0,470,2,612.41,Old Infrequent
17006.0,4,8,1635.27,Top Customers
17007.0,50,7,1107.6,Old Top Customers
17008.0,428,1,81.36,Old Infrequent
17009.0,550,1,242.06,Old Infrequent
17010.0,16,1,185.46,New Customers
17011.0,29,3,536.7,New Customers
17012.0,724,1,360.61,Old Infrequent
17014.0,7,3,562.68,New Customers
17015.0,28,3,1838.61,New Customers
17016.0,576,1,552.4,Old Infrequent
17017.0,2,29,12327.89,Top Customers
17018.0,40,6,2287.7,Old Top Customers
17019.0,10,11,3526.29,Top Customers
17020.0,541,2,935.62,Old Infrequent
17021.0,441,6,1182.22,Old Top Customers
17022.0,30,2,260.0,New Customers
17023.0,416,3,800.18,Old Infrequent
17024.0,44,3,95.85,New Customers
17025.0,60,5,1349.67,Old Top Customers
17026.0,184,3,175.83,Old Infrequent
17027.0,78,9,1268.93,Old Top Customers
17028.0,580,3,1593.83,Old Infrequent
17029.0,110,7,2137.3,Old Top Customers
17030.0,63,1,146.87,New Customers
17031.0,11,6,2773.85,Top Customers
17032.0,441,5,2072.15,Old Top Customers
17033.0,85,4,1332.79,Old Top Customers
17034.0,15,5,1231.82,New Customers
17035.0,245,4,568.39,Old Top Customers
17036.0,382,1,176.9,Old Infrequent
17037.0,77,1,1253.22,New Customers
17038.0,29,2,743.17,New Customers
17039.0,603,1,1954.99,Old Infrequent
17040.0,137,2,463.25,Old Infrequent
17041.0,26,6,1639.4,New Customers
17042.0,2,5,1036.58,Top Customers
17043.0,31,8,2593.65,Old Top Customers
17044.0,8,12,11867.6,Top Customers
17045.0,112,5,827.68,Old Top Customers
17046.0,156,5,1906.07,Old Top Customers
17047.0,84,6,2229.53,Old Top Customers
17048.0,114,7,1991.45,Old Top Customers
17049.0,2,19,9559.1,Top Customers
17050.0,95,11,4648.59,Old Top Customers
17051.0,193,4,706.49,Old Top Customers
17052.0,27,1,399.09,New Customers
17053.0,128,1,496.38,Old Infrequent
17054.0,27,5,1353.83,New Customers
17055.0,445,1,232.85,Old Infrequent
17056.0,737,1,128.6,Old Infrequent
17057.0,595,1,288.79,Old Infrequent
17058.0,81,3,1179.89,Old Top Customers
17059.0,29,9,4846.87,Old Top Customers
17060.0,265,1,234.24,Old Infrequent
17061.0,73,11,5116.13,Old Top Customers
17062.0,313,6,880.81,Old Top Customers
17063.0,8,13,3576.88,Top Customers
17064.0,58,3,855.45,New Customers
17065.0,637,1,97.35,Old Infrequent
17066.0,725,1,228.34,Old Infrequent
17067.0,724,3,454.54,Old Infrequent
17068.0,11,47,8945.53,Top Customers
17069.0,27,14,5424.85,Top Customers
17070.0,113,2,437.42,Old Infrequent
17071.0,8,13,3730.96,Top Customers
17072.0,624,1,273.35,Old Infrequent
17073.0,17,4,1444.84,New Customers
17074.0,562,1,203.05,Old Infrequent
17075.0,17,10,2216.28,Top Customers
17076.0,35,6,1242.75,Old Top Customers
17077.0,577,1,306.0,Old Infrequent
17078.0,35,2,375.86,New Customers
17079.0,77,1,118.8,New Customers
17080.0,21,7,955.41,New Customers
17081.0,24,6,949.39,New Customers
17082.0,32,6,4732.03,Old Top Customers
17083.0,108,9,4035.08,Old Top Customers
17084.0,34,3,4973.0,New Customers
17085.0,122,28,7706.52,Old Top Customers
17086.0,6,6,2050.08,Top Customers
17087.0,737,1,221.53,Old Infrequent
17088.0,27,4,1991.01,New Customers
17089.0,385,1,128.45,Old Infrequent
17090.0,3,13,2986.64,Top Customers
17091.0,2,19,7462.15,Top Customers
17092.0,49,11,5479.76,Old Top Customers
17093.0,592,1,235.88,Old Infrequent
17094.0,317,2,370.4,Old Infrequent
17095.0,21,7,2540.91,Top Customers
17096.0,8,11,3629.58,Top Customers
17097.0,1,9,1126.86,Top Customers
17098.0,381,3,591.07,Old Infrequent
17099.0,532,1,582.17,Old Infrequent
17100.0,17,2,971.74,New Customers
17101.0,9,7,2507.05,Top Customers
17102.0,261,1,25.5,Old Infrequent
17103.0,721,1,424.3,Old Infrequent
17104.0,423,1,474.03,Old Infrequent
17105.0,158,2,665.78,Old Infrequent
17106.0,388,1,484.08,Old Infrequent
17107.0,32,10,15595.37,Old Top Customers
17108.0,663,1,174.95,Old Infrequent
17109.0,28,8,1276.35,Old Top Customers
17110.0,164,3,499.9,Old Infrequent
17111.0,46,2,459.58,New Customers
17112.0,502,1,197.57,Old Infrequent
17113.0,504,6,2092.16,Old Top Customers
17114.0,5,8,739.72,Top Customers
17115.0,7,7,2616.29,Top Customers
17116.0,647,1,389.78,Old Infrequent
17117.0,287,1,116.2,Old Infrequent
17118.0,317,1,157.02,Old Infrequent
17119.0,2,2,593.61,New Customers
17120.0,232,1,307.46,Old Infrequent
17121.0,402,1,314.74,Old Infrequent
17122.0,118,4,570.5,Old Top Customers
17123.0,161,3,966.67,Old Top Customers
17124.0,184,1,294.24,Old Infrequent
17125.0,49,1,230.5,New Customers
17126.0,151,9,1981.97,Old Top Customers
17127.0,428,5,1155.03,Old Top Customers
17128.0,334,1,157.09,Old Infrequent
17129.0,519,1,31.85,Old Infrequent
17131.0,4,5,2463.17,Top Customers
17132.0,451,2,1220.91,Old Infrequent
17133.0,15,11,12902.49,Top Customers
17134.0,106,3,625.3,Old Top Customers
17135.0,15,10,1705.46,Top Customers
17136.0,661,1,231.68,Old Infrequent
17137.0,415,6,1099.81,Old Top Customers
17138.0,275,7,4417.27,Old Top Customers
17139.0,15,25,19397.91,Top Customers
17140.0,246,1,454.12,Old Infrequent
17141.0,417,4,680.08,Old Infrequent
17142.0,238,4,1275.25,Old Top Customers
17143.0,416,2,880.97,Old Infrequent
17144.0,0,2,984.57,Top Customers
17145.0,464,4,2999.64,Old Top Customers
17146.0,105,13,5788.39,Old Top Customers
17147.0,22,9,3069.15,Top Customers
17148.0,51,1,124.88,New Customers
17149.0,450,1,143.1,Old Infrequent
17150.0,376,6,1357.95,Old Top Customers
17151.0,734,1,231.9,Old Infrequent
17152.0,194,4,1830.5,Old Top Customers
17153.0,23,1,213.78,New Customers
17154.0,74,1,329.34,New Customers
17155.0,17,7,892.46,New Customers
17156.0,483,1,572.07,Old Infrequent
17157.0,7,19,5139.45,Top Customers
17158.0,31,5,1962.3,New Customers
17159.0,21,5,2095.44,New Customers
17160.0,30,17,10201.36,Top Customers
17161.0,443,1,856.01,Old Infrequent
17162.0,28,10,1707.21,Old Top Customers
17163.0,21,4,699.78,New Customers
17164.0,32,7,2466.4,Old Top Customers
17165.0,283,6,1783.63,Old Top Customers
17166.0,38,2,189.49,New Customers
17167.0,379,3,867.11,Old Infrequent
17168.0,498,1,400.2,Old Infrequent
17169.0,49,3,1129.88,New Customers
17170.0,373,2,118.98,Old Infrequent
17171.0,288,2,384.59,Old Infrequent
17172.0,74,3,910.99,Old Top Customers
17173.0,4,8,3755.65,Top Customers
17174.0,217,1,59.9,Old Infrequent
17175.0,43,4,1430.94,New Customers
17176.0,201,3,902.32,Old Infrequent
17177.0,504,1,119.5,Old Infrequent
17178.0,730,1,432.96,Old Infrequent
17179.0,177,6,1507.26,Old Top Customers
17180.0,55,11,2216.12,Old Top Customers
17181.0,56,3,309.85,New Customers
17182.0,422,2,321.3,Old Infrequent
17183.0,7,6,3286.91,Top Customers
17184.0,568,2,198.41,Old Infrequent
17185.0,591,3,229.46,Old Infrequent
17186.0,46,2,144.0,New Customers
17187.0,226,2,467.71,Old Infrequent
17188.0,10,13,4361.83,Top Customers
17189.0,105,5,953.63,Old Top Customers
17190.0,58,7,1490.33,Old Top Customers
17191.0,27,15,4284.84,Top Customers
17192.0,535,1,75.28,Old Infrequent
17193.0,35,9,2254.6,Old Top Customers
17194.0,360,2,776.66,Old Infrequent
17195.0,654,1,562.98,Old Infrequent
17196.0,427,1,327.75,Old Infrequent
17197.0,29,1,1013.01,New Customers
17198.0,23,3,692.22,New Customers
17199.0,581,1,135.04,Old Infrequent
17200.0,386,4,356.71,Old Infrequent
17201.0,53,4,1117.0,Old Top Customers
17202.0,420,1,160.65,Old Infrequent
17203.0,35,10,5435.7,Old Top Customers
17204.0,168,9,5263.69,Old Top Customers
17205.0,53,3,999.35,New Customers
17206.0,52,1,204.24,New Customers
17207.0,651,1,291.77,Old Infrequent
17208.0,395,1,111.15,Old Infrequent
17209.0,648,3,595.7,Old Infrequent
17210.0,392,1,251.72,Old Infrequent
17211.0,26,13,3699.1,Top Customers
17212.0,252,3,794.41,Old Infrequent
17213.0,40,12,4265.42,Old Top Customers
17214.0,59,6,974.12,Old Top Customers
17215.0,463,1,186.15,Old Infrequent
17216.0,553,1,63.6,Old Infrequent
17217.0,233,2,210.1,Old Infrequent
17218.0,3,18,3889.39,Top Customers
17219.0,31,2,259.13,New Customers
17220.0,23,21,4443.46,Top Customers
17221.0,6,5,975.37,Top Customers
17222.0,64,6,1563.61,Old Top Customers
17223.0,309,3,525.54,Old Infrequent
17224.0,500,1,100.86,Old Infrequent
17225.0,581,1,131.15,Old Infrequent
17226.0,308,3,895.47,Old Infrequent
17227.0,18,12,1878.93,Top Customers
17228.0,15,13,2820.03,Top Customers
17229.0,95,2,318.76,New Customers
17230.0,263,18,9159.45,Old Top Customers
17231.0,11,25,6958.83,Top Customers
17232.0,2,2,417.77,New Customers
17233.0,34,3,560.86,New Customers
17234.0,182,1,149.89,Old Infrequent
17235.0,24,8,1562.98,Old Top Customers
17236.0,12,12,1929.26,Top Customers
17237.0,10,4,994.13,New Customers
17238.0,2,32,7307.27,Top Customers
17239.0,312,4,1174.15,Old Top Customers
17240.0,595,1,130.6,Old Infrequent
17241.0,384,12,2736.64,Old Top Customers
17242.0,107,5,2889.28,Old Top Customers
17243.0,0,69,20004.03,Top Customers
17244.0,52,5,1826.04,Old Top Customers
17245.0,204,2,371.63,Old Infrequent
17246.0,546,2,38.92,Old Infrequent
17247.0,14,1,280.09,New Customers
17248.0,119,2,500.54,Old Infrequent
17249.0,428,1,68.03,Old Infrequent
17250.0,3,2,381.97,New Customers
17251.0,362,3,790.28,Old Infrequent
17252.0,116,2,348.91,Old Infrequent
17253.0,17,1,178.26,New Customers
17254.0,4,3,469.48,New Customers
17255.0,40,4,781.7,New Customers
17256.0,106,5,498.93,Old Top Customers
17257.0,435,2,189.78,Old Infrequent
17258.0,396,2,417.3,Old Infrequent
17259.0,147,6,1452.39,Old Top Customers
17260.0,410,1,120.95,Old Infrequent
17261.0,509,1,221.59,Old Infrequent
17262.0,51,11,2488.76,Old Top Customers
17263.0,207,1,63.44,Old Infrequent
17264.0,423,1,268.28,Old Infrequent
17265.0,138,2,550.01,Old Infrequent
17266.0,1,5,501.72,Top Customers
17267.0,126,2,317.2,Old Infrequent
17268.0,107,11,1733.89,Old Top Customers
17269.0,385,1,491.81,Old Infrequent
17270.0,468,2,601.45,Old Infrequent
17271.0,735,1,204.3,Old Infrequent
17272.0,41,4,2144.53,Old Top Customers
17273.0,423,1,141.12,Old Infrequent
17274.0,34,2,573.22,New Customers
17275.0,382,1,114.1,Old Infrequent
17276.0,399,1,444.19,Old Infrequent
17277.0,227,2,1065.35,Old Infrequent
17278.0,240,2,271.24,Old Infrequent
17279.0,57,1,187.83,New Customers
17280.0,437,1,118.86,Old Infrequent
17281.0,373,6,797.85,Old Top Customers
17282.0,129,5,2308.54,Old Top Customers
17283.0,378,1,188.46,Old Infrequent
17284.0,59,7,2547.7,Old Top Customers
17285.0,627,2,400.44,Old Infrequent
17286.0,21,3,389.18,New Customers
17287.0,25,21,3810.61,Top Customers
17288.0,8,11,2442.83,Top Customers
17289.0,31,9,2032.3,Old Top Customers
17290.0,3,8,1427.48,Top Customers
17291.0,307,1,550.8,Old Infrequent
17292.0,471,2,271.75,Old Infrequent
17293.0,7,17,3750.63,Top Customers
17294.0,668,2,467.79,Old Infrequent
17295.0,28,3,547.0,New Customers
17296.0,729,1,338.13,Old Infrequent
17297.0,16,1,128.18,New Customers
17298.0,100,5,933.32,Old Top Customers
17299.0,11,6,993.23,Top Customers
17300.0,390,2,393.64,Old Infrequent
17301.0,20,2,294.39,New Customers
17302.0,14,5,1119.93,New Customers
17303.0,360,1,250.04,Old Infrequent
17304.0,533,1,111.5,Old Infrequent
17305.0,648,1,2135.46,Old Infrequent
17306.0,10,21,9751.77,Top Customers
17307.0,364,11,3378.31,Old Top Customers
17308.0,392,2,4511.76,Old Infrequent
17309.0,94,3,320.39,Old Top Customers
17310.0,386,2,1025.1,Old Infrequent
17311.0,77,6,3490.66,Old Top Customers
17312.0,138,3,644.3,Old Top Customers
17313.0,17,1,2288.13,New Customers
17314.0,24,17,4514.7,Top Customers
17315.0,0,43,9498.7,Top Customers
17316.0,419,1,124.45,Old Infrequent
17317.0,45,3,2524.02,New Customers
17318.0,724,1,157.33,Old Infrequent
17319.0,668,1,29.1,Old Infrequent
17320.0,99,6,2444.85,Old Top Customers
17321.0,7,6,1665.21,Top Customers
17322.0,375,5,900.64,Old Top Customers
17323.0,14,12,1535.56,Top Customers
17324.0,17,12,2017.22,Top Customers
17325.0,279,3,609.57,Old Infrequent
17326.0,407,2,312.35,Old Infrequent
17327.0,409,2,152.35,Old Infrequent
17328.0,672,1,104.7,Old Infrequent
17329.0,13,5,998.53,New Customers
17330.0,22,4,423.8,New Customers
17331.0,123,1,175.2,Old Infrequent
17332.0,527,5,827.77,Old Infrequent
17333.0,85,1,494.25,New Customers
17334.0,300,3,634.73,Old Infrequent
17335.0,383,2,497.04,Old Infrequent
17336.0,471,1,81.12,Old Infrequent
17337.0,150,4,1896.06,Old Top Customers
17338.0,16,17,11777.49,Top Customers
17339.0,93,3,243.36,New Customers
17340.0,8,18,19159.01,Top Customers
17341.0,156,5,1235.91,Old Top Customers
17342.0,373,4,1155.84,Old Infrequent
17343.0,354,6,1259.94,Old Top Customers
17344.0,45,2,443.86,New Customers
17345.0,14,10,1462.93,Top Customers
17346.0,3,26,4913.93,Top Customers
17347.0,85,1,228.96,New Customers
17348.0,14,9,2430.99,Top Customers
17349.0,178,5,772.41,Old Top Customers
17350.0,7,7,1863.82,Top Customers
17351.0,35,12,1964.38,Old Top Customers
17352.0,695,1,36.25,Old Infrequent
17353.0,128,4,3155.55,Old Top Customers
17354.0,50,4,3114.31,Old Top Customers
17355.0,385,1,273.31,Old Infrequent
17356.0,311,5,946.47,Old Top Customers
17357.0,23,2,384.39,New Customers
17358.0,302,5,861.01,Old Top Customers
17359.0,10,2,284.46,New Customers
17360.0,16,6,1161.84,New Customers
17361.0,48,5,861.29,Old Top Customers
17362.0,238,7,1010.54,Old Top Customers
17363.0,394,3,920.46,Old Infrequent
17364.0,0,28,11945.52,Top Customers
17365.0,12,15,8160.3,Top Customers
17366.0,391,2,1075.59,Old Infrequent
17367.0,237,1,167.55,Old Infrequent
17368.0,22,14,2145.39,Top Customers
17369.0,455,1,979.2,Old Infrequent
17370.0,72,4,446.18,Old Top Customers
17371.0,16,6,651.37,New Customers
17372.0,40,27,4264.33,Old Top Customers
17373.0,39,7,1167.5,Old Top Customers
17374.0,218,3,711.21,Old Infrequent
17375.0,189,4,632.95,Old Top Customers
17376.0,70,4,453.64,Old Top Customers
17377.0,23,78,17155.28,Top Customers
17379.0,10,1,389.72,New Customers
17380.0,433,3,643.75,Old Infrequent
17381.0,8,38,36395.47,Top Customers
17382.0,64,8,902.28,Old Top Customers
17383.0,3,2,304.09,New Customers
17384.0,18,3,507.55,New Customers
17385.0,14,1,256.11,New Customers
17386.0,7,7,2812.77,Top Customers
17387.0,19,2,746.81,New Customers
17388.0,77,11,2675.37,Old Top Customers
17389.0,0,60,54900.08,Top Customers
17390.0,420,1,149.3,Old Infrequent
17391.0,163,2,508.8,Old Infrequent
17392.0,306,3,579.92,Old Infrequent
17393.0,410,2,381.15,Old Infrequent
17394.0,218,1,203.87,Old Infrequent
17395.0,507,1,97.5,Old Infrequent
17396.0,38,13,8159.1,Old Top Customers
17397.0,21,3,1198.28,New Customers
17398.0,114,3,653.38,Old Top Customers
17400.0,125,8,4623.28,Old Top Customers
17401.0,540,1,114.85,Old Infrequent
17402.0,4,23,4601.41,Top Customers
17403.0,35,2,382.87,New Customers
17404.0,3,23,45976.82,Top Customers
17405.0,0,3,967.22,Top Customers
17406.0,329,13,3874.0,Old Top Customers
17407.0,411,1,552.9,Old Infrequent
17408.0,162,3,164.89,Old Infrequent
17409.0,184,10,7204.55,Old Top Customers
17410.0,15,5,1214.72,New Customers
17411.0,11,5,1316.53,New Customers
17412.0,2,16,4187.68,Top Customers
17413.0,404,2,560.14,Old Infrequent
17414.0,43,6,2249.52,Old Top Customers
17415.0,79,1,507.84,New Customers
17416.0,29,22,17221.47,Top Customers
17417.0,548,1,164.18,Old Infrequent
17418.0,41,3,670.06,New Customers
17419.0,10,18,6100.65,Top Customers
17420.0,49,6,948.63,Old Top Customers
17421.0,385,3,1059.41,Old Infrequent
17422.0,15,11,3341.65,Top Customers
17423.0,44,3,1084.17,New Customers
17425.0,18,2,759.17,New Customers
17426.0,3,13,7590.77,Top Customers
17427.0,71,1,100.8,New Customers
17428.0,0,44,30835.11,Top Customers
17429.0,120,5,1342.16,Old Top Customers
17430.0,32,4,622.57,New Customers
17431.0,312,1,403.3,Old Infrequent
17432.0,17,9,1678.09,Top Customers
17433.0,87,2,569.96,New Customers
17434.0,1,7,2333.42,Top Customers
17435.0,410,1,331.35,Old Infrequent
17436.0,1,5,521.31,Top Customers
17437.0,529,1,369.68,Old Infrequent
17438.0,246,5,1412.62,Old Top Customers
17439.0,655,1,325.74,Old Infrequent
17440.0,147,4,314.26,Old Top Customers
17441.0,731,1,293.35,Old Infrequent
17442.0,28,15,4517.7,Top Customers
17443.0,219,1,534.24,Old Infrequent
17444.0,147,3,2940.04,Old Top Customers
17446.0,176,2,120.9,Old Infrequent
17447.0,39,2,541.53,New Customers
17448.0,528,41,13479.49,Old Top Customers
17449.0,1,13,4834.15,Top Customers
17450.0,7,51,232324.07,Top Customers
17451.0,0,7,1648.95,Top Customers
17453.0,17,2,486.72,New Customers
17454.0,191,10,1532.64,Old Top Customers
17455.0,203,1,131.7,Old Infrequent
17456.0,364,2,975.56,Old Infrequent
17457.0,126,14,5799.01,Old Top Customers
17458.0,14,2,529.58,New Customers
17459.0,42,2,657.3,New Customers
17460.0,78,16,1937.1,Old Top Customers
17461.0,22,3,735.82,New Customers
17462.0,50,2,662.94,New Customers
17463.0,15,7,2517.76,Top Customers
17464.0,157,3,816.54,Old Top Customers
17465.0,425,7,2533.64,Old Top Customers
17466.0,9,2,763.28,New Customers
17467.0,394,1,102.6,Old Infrequent
17468.0,9,3,194.8,New Customers
17469.0,15,17,4958.34,Top Customers
17470.0,44,11,2626.47,Old Top Customers
17471.0,474,1,321.65,Old Infrequent
17472.0,190,4,922.35,Old Top Customers
17473.0,400,2,592.15,Old Infrequent
17474.0,599,1,1047.0,Old Infrequent
17475.0,78,1,194.37,New Customers
17476.0,392,2,446.51,Old Infrequent
17477.0,612,2,1079.0,Old Infrequent
17478.0,407,2,1272.8,Old Infrequent
17479.0,632,1,389.26,Old Infrequent
17480.0,73,2,876.92,New Customers
17481.0,3,4,1249.34,Top Customers
17482.0,486,2,775.64,Old Infrequent
17483.0,64,4,591.73,Old Top Customers
17484.0,575,2,209.57,Old Infrequent
17486.0,260,1,396.87,Old Infrequent
17487.0,727,1,160.55,Old Infrequent
17488.0,640,1,336.5,Old Infrequent
17489.0,58,2,376.64,New Customers
17490.0,0,9,2595.01,Top Customers
17491.0,0,17,5636.72,Top Customers
17492.0,247,3,1122.42,Old Infrequent
17493.0,384,1,100.91,Old Infrequent
17494.0,501,1,54.7,Old Infrequent
17495.0,7,3,759.07,New Customers
17496.0,358,4,1385.89,Old Top Customers
17497.0,389,2,287.25,Old Infrequent
17498.0,75,1,272.22,New Customers
17499.0,289,2,1296.84,Old Infrequent
17500.0,16,3,1138.0,New Customers
17501.0,220,2,288.6,Old Infrequent
17502.0,8,4,689.1,New Customers
17503.0,2,2,558.96,New Customers
17504.0,205,18,9238.42,Old Top Customers
17505.0,161,5,2435.48,Old Top Customers
17506.0,69,1,294.29,New Customers
17507.0,261,2,605.58,Old Infrequent
17508.0,280,8,4546.78,Old Top Customers
17509.0,57,5,2993.58,Old Top Customers
17510.0,24,2,514.56,New Customers
17511.0,2,60,166724.77,Top Customers
17512.0,28,18,5432.27,Top Customers
17513.0,71,3,1158.8,Old Top Customers
17514.0,127,2,522.0,Old Infrequent
17515.0,30,9,1602.51,Old Top Customers
17516.0,14,6,947.5,New Customers
17517.0,308,1,153.94,Old Infrequent
17518.0,425,2,329.42,Old Infrequent
17519.0,16,15,4767.5,Top Customers
17520.0,53,1,546.81,New Customers
17521.0,23,5,1276.81,New Customers
17522.0,1,5,1066.15,Top Customers
17523.0,10,4,652.74,New Customers
17524.0,360,3,508.9,Old Infrequent
17525.0,359,3,1161.9,Old Infrequent
17526.0,0,12,3450.04,Top Customers
17527.0,53,4,888.86,Old Top Customers
17528.0,0,8,3515.15,Top Customers
17529.0,609,2,1240.25,Old Infrequent
17530.0,0,12,2786.15,Top Customers
17531.0,189,3,1194.47,Old Top Customers
17532.0,385,1,65.34,Old Infrequent
17533.0,434,1,34.8,Old Infrequent
17534.0,53,5,1668.83,Old Top Customers
17535.0,279,1,164.4,Old Infrequent
17536.0,176,3,364.83,Old Infrequent
17537.0,29,2,887.67,New Customers
17538.0,25,1,98.42,New Customers
17539.0,626,3,997.34,Old Infrequent
17540.0,8,6,1582.1,Top Customers
17541.0,509,1,119.86,Old Infrequent
17542.0,269,2,329.05,Old Infrequent
17543.0,549,1,120.05,Old Infrequent
17544.0,389,3,944.82,Old Infrequent
17545.0,42,6,1376.31,Old Top Customers
17547.0,371,2,692.35,Old Infrequent
17548.0,217,4,486.48,Old Top Customers
17549.0,23,2,148.86,New Customers
17550.0,196,8,1824.44,Old Top Customers
17551.0,358,1,290.34,Old Infrequent
17552.0,42,12,2740.68,Old Top Customers
17553.0,129,4,3757.6,Old Top Customers
17554.0,0,5,1952.45,Top Customers
17555.0,19,5,1045.74,New Customers
17556.0,205,2,300.67,Old Infrequent
17557.0,13,4,575.46,New Customers
17558.0,392,1,259.17,Old Infrequent
